Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cell line]	Characteristics[disease]	Characteristics[organism part]	Characteristics[cell cycle phase]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Comment[ORIENTATION]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[cell cycle phase]	Factor Value[single cell identifier]
S82	ERS1979349	SAMEA104354371	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S82	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	647	715	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S82	sequencing assay	ERX2233695	2015_02_16_11D_plate_3_S82_L000_R1_001.fastq.gz	2015_02_16_11D_plate_3_S82_L000_R1_001.fastq.gz	ERR2177332	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2177332/ERR2177332_1.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S82
S82	ERS1979349	SAMEA104354371	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S82	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	647	715	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S82	sequencing assay	ERX2233695	2015_02_16_11D_plate_3_S82_L000_R2_001.fastq.gz	2015_02_16_11D_plate_3_S82_L000_R2_001.fastq.gz	ERR2177332	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2177332/ERR2177332_2.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S82
S91	ERS1979350	SAMEA104354372	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S91	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	712	775	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S91	sequencing assay	ERX2233696	2015_02_16_12E_plate_3_S91_L000_R1_001.fastq.gz	2015_02_16_12E_plate_3_S91_L000_R1_001.fastq.gz	ERR2177333	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2177333/ERR2177333_1.fastq.gz	298	150	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S91
S91	ERS1979350	SAMEA104354372	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S91	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	712	775	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S91	sequencing assay	ERX2233696	2015_02_16_12E_plate_3_S91_L000_R2_001.fastq.gz	2015_02_16_12E_plate_3_S91_L000_R2_001.fastq.gz	ERR2177333	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2177333/ERR2177333_2.fastq.gz	80	41	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S91
S11	ERS1979351	SAMEA104354373	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G1	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S11	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	656	730	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S11	sequencing assay	ERX2233697	2015_02_16_1E_plate_3_S11_L000_R1_001.fastq.gz	2015_02_16_1E_plate_3_S11_L000_R1_001.fastq.gz	ERR2177334	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2177334/ERR2177334_1.fastq.gz	296	149	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G1	S11
S11	ERS1979351	SAMEA104354373	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G1	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S11	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	656	730	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S11	sequencing assay	ERX2233697	2015_02_16_1E_plate_3_S11_L000_R2_001.fastq.gz	2015_02_16_1E_plate_3_S11_L000_R2_001.fastq.gz	ERR2177334	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2177334/ERR2177334_2.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G1	S11
S25	ERS1979352	SAMEA104354374	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G1	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S25	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	585	673	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S25	sequencing assay	ERX2233698	2015_02_16_3D_plate_3_S25_L000_R1_001.fastq.gz	2015_02_16_3D_plate_3_S25_L000_R1_001.fastq.gz	ERR2177335	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2177335/ERR2177335_1.fastq.gz	100	51	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G1	S25
S25	ERS1979352	SAMEA104354374	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G1	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S25	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	585	673	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S25	sequencing assay	ERX2233698	2015_02_16_3D_plate_3_S25_L000_R2_001.fastq.gz	2015_02_16_3D_plate_3_S25_L000_R2_001.fastq.gz	ERR2177335	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2177335/ERR2177335_2.fastq.gz	100	51	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G1	S25
S26	ERS1979353	SAMEA104354375	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G1	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S26	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	715	813	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S26	sequencing assay	ERX2233699	2015_02_16_4D_plate_3_S26_L000_R1_001.fastq.gz	2015_02_16_4D_plate_3_S26_L000_R1_001.fastq.gz	ERR2177336	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2177336/ERR2177336_1.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G1	S26
S26	ERS1979353	SAMEA104354375	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G1	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S26	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	715	813	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S26	sequencing assay	ERX2233699	2015_02_16_4D_plate_3_S26_L000_R2_001.fastq.gz	2015_02_16_4D_plate_3_S26_L000_R2_001.fastq.gz	ERR2177336	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2177336/ERR2177336_2.fastq.gz	64	33	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G1	S26
S34	ERS1979354	SAMEA104354376	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S34	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	643	725	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S34	sequencing assay	ERX2233700	2015_02_16_7F_plate_3_S34_L000_R1_001.fastq.gz	2015_02_16_7F_plate_3_S34_L000_R1_001.fastq.gz	ERR2177337	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2177337/ERR2177337_1.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S34
S34	ERS1979354	SAMEA104354376	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S34	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	643	725	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S34	sequencing assay	ERX2233700	2015_02_16_7F_plate_3_S34_L000_R2_001.fastq.gz	2015_02_16_7F_plate_3_S34_L000_R2_001.fastq.gz	ERR2177337	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2177337/ERR2177337_2.fastq.gz	64	33	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S34
S64	ERS1979355	SAMEA104354377	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S64	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	602	687	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S64	sequencing assay	ERX2233701	2015_02_16_8F_plate_3_S64_L000_R1_001.fastq.gz	2015_02_16_8F_plate_3_S64_L000_R1_001.fastq.gz	ERR2177338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2177338/ERR2177338_1.fastq.gz	298	150	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S64
S64	ERS1979355	SAMEA104354377	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S64	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	602	687	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S64	sequencing assay	ERX2233701	2015_02_16_8F_plate_3_S64_L000_R2_001.fastq.gz	2015_02_16_8F_plate_3_S64_L000_R2_001.fastq.gz	ERR2177338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2177338/ERR2177338_2.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S64
S90	ERS1979356	SAMEA104354378	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S90	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	640	699	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S90	sequencing assay	ERX2233702	2015_02_16_9E_plate_3_S90_L000_R1_001.fastq.gz	2015_02_16_9E_plate_3_S90_L000_R1_001.fastq.gz	ERR2177339	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2177339/ERR2177339_1.fastq.gz	300	151	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S90
S90	ERS1979356	SAMEA104354378	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S90	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	640	699	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S90	sequencing assay	ERX2233702	2015_02_16_9E_plate_3_S90_L000_R2_001.fastq.gz	2015_02_16_9E_plate_3_S90_L000_R2_001.fastq.gz	ERR2177339	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2177339/ERR2177339_2.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S90
